month,year,mpaa,budget,runtime,screens,opening_week,domestic_box_office,user_vote,ratings,critic_vote,meta_score,country,sequel,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7
3.0,2015.0,3,2300000.0,120.0,1356.0,3591282.0,12985600.0,82000.0,6.0,26.0,24.31,193,0.0,-0.451995920233514,-0.4520387244049077,-0.0650354913958356,0.21137617985970278,-0.3955901450534862,0.24031811525631191,0.5900768729956091
10.0,2019.0,4,45000000.0,151.0,3855.0,14114124.0,31581712.0,219000.0,7.3,384.0,75.67,193,1.0,-0.12450701137837507,-0.4375498362503521,1.9056169238712335,-0.039398417118007664,-0.6875177943024279,-0.14057552243281948,0.7606384511919363
11.0,2016.0,3,165000000.0,115.0,3882.0,85058311.0,232641920.0,806000.0,7.5,438.0,87.1,193,0.0,0.3602817491873285,2.0193579969538917,-0.40841742047047497,-0.04579599557082365,-0.8275657879061986,-0.17443033962401877,0.09031149514366744
6.0,2004.0,3,30000000.0,92.0,3020.0,30070196.0,114326736.0,268000.0,6.7,201.0,68.29,193,0.0,-0.5119216178742318,-0.19436259082391277,-0.5987932277727129,-1.206762085325692,-0.267398313859113,1.0331676129187242,-1.064772275441291
8.0,2018.0,2,10000000.0,113.0,2442.0,2554766.0,6809080.0,55000.0,6.2,88.0,58.76,193,0.0,-0.5740700962109744,-0.966916951456933,-0.8965539924580174,-0.10744388575941645,-0.46269438480216113,-0.4208358351637943,0.5479562459721136
9.0,2011.0,2,37000000.0,113.0,3515.0,19152401.0,72286779.0,26000.0,6.8,144.0,77.34,193,0.0,0.9780126416879559,-0.8296631711663186,0.12442519299842443,0.14893879459502268,-0.05880765504105592,0.49649005021965603,0.7738786338997006
9.0,2014.0,2,36000000.0,107.0,3656.0,15873397.0,42024533.0,98000.0,6.4,114.0,64.11,193,1.0,0.9780126416879559,-0.8296631711663186,0.12442519299842443,0.14893879459502268,-0.05880765504105592,0.49649005021965603,0.7738786338997006
11.0,2001.0,3,75000000.0,90.0,2910.0,14033112.0,45246095.0,29000.0,5.6,126.0,24.29,193,0.0,-0.44911078889729017,-0.130083867868828,0.6345832197936121,-0.42774953128065846,1.6691180250732711,-0.2130834797729849,-0.6032649088130819
10.0,2005.0,4,50000000.0,127.0,2223.0,4675000.0,10169202.0,69000.0,5.9,191.0,21.58,240,0.0,-0.5361219445546563,0.8125546947018859,0.11710247908505324,0.5841828628412337,1.9803216371290426,1.4122025460322662,0.7185849081791895
9.0,2013.0,4,5500000.0,90.0,2422.0,8677009.0,24477704.0,247000.0,6.5,245.0,77.66,193,0.0,-0.5740700962109744,-0.966916951456933,-0.8965539924580174,-0.10744388575941645,-0.46269438480216113,-0.4208358351637943,0.5479562459721136
8.0,2011.0,4,25000000.0,100.0,2780.0,8525728.0,24046682.0,51000.0,5.5,37.0,42.0,193,0.0,-0.11153243745451637,-0.06413858248204023,1.9855540101438012,-0.5899812895742613,-0.7367684827163735,-0.2811670478322117,-0.6274679472062691
8.0,2016.0,4,9900000.0,88.0,3384.0,26411706.0,89217875.0,301000.0,7.1,285.0,85.67,221,0.0,-0.3880223567854001,-0.21407500200378016,1.8527418912524427,-0.7613441604985256,1.152609284848484,-0.17572586111200508,-0.8263720239595153
8.0,2019.0,4,5000000.0,103.0,922.0,2338669.0,5215062.0,13000.0,6.4,114.0,43.35,193,0.0,-0.3134584274314794,-0.184562190354454,2.5022859222057723,-0.2663947753862632,-0.7077848650511096,-0.14527322826186537,0.9038420974292345
9.0,2001.0,4,50000000.0,113.0,2842.0,17090474.0,55001642.0,57000.0,6.3,146.0,27.07,196,0.0,-0.37881477572225036,-0.4947648204265045,1.2464745522366911,0.21964654238867612,0.04278122102936938,-0.2370103044209647,0.9431501080815414
2.0,2006.0,0,20000000.0,85.0,2319.0,3605899.0,7578946.0,54000.0,2.8,62.0,11.39,102,0.0,2.890279974827256,-0.43961454401469474,-0.14840880506613327,-0.31472154502031574,-0.018357653199924703,-0.0987040178511612,-0.4562818966475556
10.0,2005.0,4,70000000.0,105.0,3044.0,15488870.0,28212337.0,119000.0,5.2,165.0,20.72,176,0.0,-0.4706510587075943,1.4412807445637907,0.8246153621362639,-0.5830147054088598,-1.017551177027457,0.06847266254549873,-0.6262348227646626
3.0,2008.0,4,33000000.0,113.0,1938.0,4926565.0,11008770.0,80000.0,5.9,90.0,50.16,118,0.0,-0.5598934307109268,1.6353789570169817,0.264919679353026,-0.19037989615882356,-0.13650654547582627,-0.25706902817955335,-0.14264770928303389
6.0,2015.0,4,7000000.0,103.0,2002.0,6100010.0,17506470.0,89000.0,7.2,200.0,85.04,193,0.0,0.17818941070073524,-0.40617422930262187,-0.7265181063032751,-0.06021286712966376,1.309766435103605,-0.11454116617182453,0.5700556173456758
8.0,2019.0,2,49000000.0,102.0,3735.0,17431588.0,60477943.0,35000.0,6.1,179.0,82.17,15,0.0,1.902011489590944,0.7964214080145194,-0.11735876449770526,-0.3104067664668985,-0.04038831358630171,-0.416537294411804,-0.13164899335421446
1.0,2001.0,3,24000000.0,88.0,1631.0,11736236.0,29831583.0,88000.0,5.4,100.0,14.86,193,0.0,-0.5314428393276801,0.7813365136283847,-0.325310767784111,-0.48936648300329916,1.9894759312894876,-0.5908295678833105,-0.7067185771814252
12.0,2008.0,3,20000000.0,104.0,1287.0,507226.0,33446470.0,136000.0,7.5,257.0,77.46,193,0.0,-0.350660835830808,-0.6048718987447431,0.5880115635610981,0.1606063623565072,-0.321754670297474,0.051173767643107576,0.6826701097463459
2.0,2001.0,3,49000000.0,87.0,2521.0,20027309.0,64186502.0,25000.0,5.4,124.0,22.71,193,0.0,-0.12981291941664397,-0.38853973029645,-0.4048640348587961,-0.6192770970738342,-0.4422934701226674,-0.2850956790689245,-0.979397212053615
12.0,2017.0,4,68000000.0,135.0,2668.0,4954287.0,24449754.0,125000.0,5.8,349.0,49.34,193,0.0,-0.15317358741994186,-0.06947201622663589,0.06664796224705995,0.08270934351061852,-0.7696022912601761,0.16463038846839265,0.9070646724973005
9.0,2019.0,2,13000000.0,122.0,3548.0,31033665.0,96853865.0,63000.0,7.4,303.0,81.23,176,0.0,-0.5887241064692944,-0.6686317478258097,-0.38275760758984406,0.19640637092585472,-0.6051965484979235,-0.16608075052398893,0.8625126276306974
6.0,2001.0,2,72000000.0,87.0,3053.0,25037039.0,112952899.0,47000.0,4.7,135.0,42.66,193,0.0,1.3001956425048262,-0.766164177057861,-0.2154033504645361,-0.6817144823385143,-0.10551098011023712,-0.02892374410558045,-0.7955954511495236
12.0,2000.0,4,54000000.0,100.0,2204.0,8636567.0,33022767.0,37000.0,4.9,14.0,26.0,55,0.0,-0.20851849814322634,1.1455670026462959,1.5394564074342516,-0.3477479846116309,-0.5589127401959195,-0.404158051302732,-0.41636523391602853
10.0,2014.0,3,70000000.0,92.0,2900.0,23514615.0,56280355.0,208000.0,6.2,168.0,27.68,193,0.0,-0.1933391321756427,0.6620486705597455,0.8010563324860909,0.1437947078124538,-0.8741979431088173,0.024617546160732504,0.7112611661469813
4.0,2014.0,3,25000000.0,110.0,2781.0,9783603.0,28842237.0,67000.0,6.8,196.0,58.99,193,0.0,-0.5395502020564107,-0.26948864096110126,-0.16493392917710736,-0.3523289561841672,-0.36064978914092966,1.428514222957922,0.637890504615498
5.0,2009.0,3,30000000.0,99.0,2510.0,15825480.0,42100625.0,218000.0,6.6,302.0,91.05,193,0.0,-0.3779329141977652,-0.1626186047715481,1.233060266335563,-0.6728013218144181,-0.9613495736922191,0.13708420851789951,-1.0211366405490296
9.0,2007.0,3,32000000.0,107.0,2277.0,5376000.0,10977721.0,25000.0,3.5,47.0,29.77,163,0.0,-0.28258150417897515,0.8561468830129362,0.24136064970285304,0.5364295170624901,0.0068466884428133,-0.3009241445643196,1.1948482796286102
4.0,2009.0,2,30000000.0,85.0,2181.0,4756488.0,9362785.0,79000.0,2.5,10.0,45.0,193,0.0,0.33212780929588614,2.1294650752721305,0.25004556820511825,0.013244184461345336,-0.4630298965793551,-0.4626144116880911,0.35079149347886285
2.0,2002.0,3,60000000.0,104.0,2507.0,10216025.0,30323400.0,40000.0,6.1,158.0,10.76,123,0.0,-0.22098854532333964,-0.7229848998761373,1.022783191175328,0.22845658566281588,-0.3067799827660657,-0.7734763544873046,1.3487745577241945
9.0,2011.0,3,50000000.0,92.0,2664.0,8129355.0,21302340.0,69000.0,6.0,106.0,11.23,55,0.0,-0.37881477572225036,-0.4947648204265045,1.2464745522366911,0.21964654238867612,0.04278122102936938,-0.2370103044209647,0.9431501080815414
3.0,2003.0,4,68000000.0,136.0,2945.0,15027423.0,33715436.0,97000.0,5.5,219.0,29.21,55,0.0,-0.4147935118341854,-0.03172901601461853,1.8492388672488387,-0.21562495788306757,-0.7816203398071219,0.04387111935133903,0.8112488606784978
10.0,2005.0,2,32000000.0,106.0,2735.0,9178233.0,32751093.0,14000.0,6.8,28.0,59.0,193,0.0,0.890458359865059,-0.6471130877225122,0.024526755217152554,-0.41476634144884733,-0.023867299128499313,1.684686157921266,0.8216922655195895
12.0,2006.0,3,75000000.0,130.0,2797.0,378950.0,103365956.0,77000.0,6.6,245.0,78.55,193,0.0,-0.39191906627534767,-0.6405240368622866,-0.173530977212754,0.25581580872238285,-0.41067637560593473,0.08663984339168207,0.664063182634949
9.0,2012.0,4,50000000.0,98.0,2557.0,6278491.0,13414714.0,295000.0,7.1,200.0,77.0,132,0.0,-0.5136749935156769,1.3637084031482722,-0.4323246730812806,-0.39700309490726904,1.2483805304111897,0.006489046318686717,-0.4688430893639105
3.0,2008.0,3,40000000.0,110.0,3061.0,10309986.0,32862104.0,62000.0,5.7,178.0,29.44,193,0.0,-0.5032888994362377,0.6712294353101462,-0.9837737564597043,-0.548406663035468,1.6249400399626441,-0.3026454958192382,-0.9671985755166207
9.0,2011.0,4,15000000.0,100.0,2904.0,11340461.0,35061555.0,706000.0,7.8,320.0,91.12,193,0.0,-0.5489819809222239,0.7576668607234285,-0.5111330941053852,0.45360948482233315,-0.21773440253303217,0.11732711178579155,0.8011795862858496
2.0,2011.0,4,50000000.0,104.0,2290.0,5187625.0,10721033.0,103000.0,5.4,145.0,46.57,193,0.0,-0.2549529199967963,0.9312729331501249,-0.19249864889275256,-0.3180036120790348,0.10009816372462993,-0.6962707546035173,-0.5078145004281791
4.0,2001.0,3,94000000.0,117.0,2905.0,12174504.0,32720065.0,43000.0,4.6,137.0,16.85,6,0.0,-0.6365362627451207,0.9402169441672349,-0.611031531886657,-0.11009565122153671,-0.1827940466204756,1.3055232194874016,0.8489932179057386
3.0,2000.0,3,16000000.0,96.0,1981.0,5802229.0,15427192.0,16000.0,5.7,110.0,27.84,193,0.0,-0.3049677543448217,-0.6913093241580253,0.11537090120677912,-0.8414097855012942,1.5209197721982022,-0.36879883996192225,-1.0857080520561244
12.0,2002.0,3,20000000.0,118.0,1837.0,12604705.0,56399184.0,36000.0,5.9,115.0,77.37,193,0.0,-0.5139932422528081,-1.155402263914312,-1.005049478274936,-0.06300425689673637,-0.47778061535460964,-0.5745141070284242,0.6219425556114535
12.0,2000.0,3,13000000.0,83.0,2100.0,13845914.0,46729800.0,146000.0,5.5,17.0,30.0,193,0.0,-0.3187643354697483,-0.13555208440055194,0.19180496347574283,-0.8462734553420896,-0.4625605408713493,-0.2897933848979704,-0.8361935658163168
12.0,2000.0,3,13000000.0,82.0,2087.0,13845914.0,46729374.0,146000.0,5.5,79.0,19.01,193,0.0,-0.3187643354697483,-0.13555208440055194,0.19180496347574283,-0.8462734553420896,-0.4625605408713493,-0.2897933848979704,-0.8361935658163168
11.0,2010.0,4,65000000.0,95.0,3365.0,32689406.0,100539043.0,358000.0,6.5,236.0,41.82,193,0.0,-0.4373419099751939,-0.750323928036031,-0.5788318762640089,-0.0924740768255684,-0.25308798135772387,-0.014436969383493467,0.27552049133702533
9.0,2000.0,4,16000000.0,112.0,581.0,2002588.0,4734235.0,10000.0,6.1,121.0,25.55,193,0.0,-0.5139932422528081,-1.155402263914312,-1.005049478274936,-0.06300425689673637,-0.47778061535460964,-0.5745141070284242,0.6219425556114535
4.0,2011.0,4,5200000.0,130.0,101.0,327523.0,564489.0,42000.0,6.2,6.0,50.0,130,0.0,-0.5590714235098588,0.7062104634911963,0.10854853081149458,0.3650666461382257,1.8962244560076709,-0.195482957844113,0.9959442028753638
9.0,2023.0,4,30000000.0,105.0,2837.0,220947.0,13925356.0,42000.0,6.9,286.0,80.66,193,0.0,-0.41439243101999135,-0.6439796968253415,-0.5702779279904502,0.12664213987743955,-0.16899080023635232,1.5932485344928857,-0.0018388033591491726
11.0,2014.0,3,40000000.0,110.0,3188.0,36111775.0,86208010.0,145000.0,5.6,188.0,31.15,193,1.0,-0.4243673360513352,-0.3769126742677192,-0.4988947899914412,-0.643056949281822,-0.30233866977166957,-0.15502849478288563,-1.1125859070611799
6.0,2003.0,3,30000000.0,85.0,2609.0,11100000.0,26276465.0,42000.0,3.4,147.0,11.71,193,0.0,-0.4243673360513352,-0.3769126742677192,-0.4988947899914412,-0.643056949281822,-0.30233866977166957,-0.15502849478288563,-1.1125859070611799
3.0,2019.0,2,170000000.0,130.0,4259.0,45990748.0,114766307.0,83000.0,6.3,427.0,46.64,193,0.0,1.8830084556186277,0.037834200857141974,0.18948816812308433,-0.19801999724106215,-0.43458169455853035,0.15035314131172606,-0.12078856173660808
2.0,2024.0,3,190000000.0,165.0,4071.0,82505391.0,272114000.0,398000.0,8.7,486.0,90.34,193,1.0,0.052752758628778554,1.657573799214311,-0.5823852618756877,0.48100702467744216,-0.638360299141255,0.09622837006141229,1.3452291985343077
12.0,2000.0,3,45000000.0,107.0,2078.0,7237422.0,15391970.0,36000.0,3.6,119.0,10.05,207,0.0,0.35601383300844763,1.6251642327468891,-0.4460701189807254,0.10665069298624845,-0.5935084420505067,-0.22880979712213842,-0.09348760935045893
3.0,2023.0,3,150000000.0,134.0,3856.0,37205784.0,93549650.0,226000.0,7.2,370.0,88.07,193,0.0,0.3706678432667677,1.3268790291157657,-0.9598665038488987,-0.19719956369902272,-0.45100627835474427,-0.4835648817619438,-0.40804399100904265
12.0,2017.0,3,150000000.0,107.0,3720.0,50513488.0,190068280.0,741000.0,7.8,526.0,92.2,98,0.0,-0.3549442024903961,0.6970309381357617,0.34712760383081764,3.784871541993263,0.09968040306054744,-0.4733117367134783,-0.8097912881666307
9.0,2003.0,3,40000000.0,89.0,2191.0,4617128.0,9692135.0,62000.0,5.9,142.0,38.27,193,0.0,-0.4243673360513352,-0.3769126742677192,-0.4988947899914412,-0.643056949281822,-0.30233866977166957,-0.15502849478288563,-1.1125859070611799
3.0,2009.0,3,60000000.0,125.0,2579.0,13965110.0,40572825.0,52000.0,6.1,227.0,65.6,193,0.0,-0.5711849648747506,-0.6449620949208533,-0.19693528126856968,-0.7465695968997775,1.6020137853245964,-0.8742374301930911,-0.6453855358365774
4.0,2011.0,3,20000000.0,108.0,875.0,754779.0,1186538.0,16000.0,5.1,45.0,4.0,193,0.0,-0.07446490617839281,0.5328851491248664,1.639925713764299,-0.8499510775163741,1.4068478654697147,-0.8726834811215739,-0.7040437605695566
9.0,2008.0,3,80000000.0,118.0,3614.0,29150721.0,101440743.0,195000.0,6.6,213.0,28.39,193,0.0,-0.4628262624871017,1.0883520184701434,0.8803140357997092,-0.08870302510494711,0.17138627513587776,-0.5005928332908772,-0.2338535770264235
2.0,2018.0,2,50000000.0,89.0,2494.0,3190525.0,8267544.0,24000.0,6.1,214.0,78.63,102,0.0,2.802725693004359,-0.25706446057088833,-0.2483072428474051,-0.8784266810641854,0.016582702712631875,1.089492089850449,-0.40846826502766653
7.0,2014.0,2,13000000.0,91.0,3230.0,8364658.0,38934842.0,20000.0,5.7,157.0,50.59,193,0.0,1.5927219551628173,0.44365502109287547,0.13311011150068952,-0.374246538006122,-0.5286842400632243,0.33479978309588454,-0.07017815225004666
9.0,2007.0,4,50000000.0,100.0,1408.0,547092.0,17266000.0,261000.0,7.6,237.0,88.11,54,0.0,-0.46208536282114887,-0.5034951216371398,0.5546461335210443,0.12283334117559534,1.7183687134872168,-0.0724919543735926,0.7848414895851233
9.0,2010.0,3,8000000.0,92.0,2974.0,17734040.0,58401464.0,419000.0,7.0,229.0,83.01,193,0.0,-0.5740700962109744,-0.966916951456933,-0.8965539924580174,-0.10744388575941645,-0.46269438480216113,-0.4208358351637943,0.5479562459721136
8.0,2010.0,3,60000000.0,134.0,3108.0,23104523.0,80574010.0,106000.0,5.8,249.0,37.35,193,0.0,-0.5657746275140919,-0.5622875166151203,-0.37420365931628535,0.41552258762886257,-0.5210993673765519,1.4416047533523904,0.5851533329345229
2.0,2016.0,3,23000000.0,106.0,2044.0,6084682.0,15789389.0,100000.0,7.3,230.0,80.87,192,0.0,0.26815919999903554,-0.032522018681073274,-0.5932007779050302,1.633619436171585,-0.29272964473510954,3.015273030920047,-0.8614729857400886
1.0,2010.0,4,80000000.0,120.0,3066.0,17214384.0,43313890.0,99000.0,6.6,253.0,55.0,192,0.0,0.12166598696116128,1.2206539389857114,0.6914720832465886,0.6417240757634877,0.03406841279729253,-0.4354795071139839,1.5145033291261136
6.0,2014.0,3,178000000.0,136.0,3505.0,28760246.0,100206256.0,738000.0,7.9,380.0,88.74,193,0.0,0.06572733255263725,2.0309850529826226,-0.5024481756031202,-0.0695758477788115,-0.6876109875552007,-0.044363155337979916,-0.04287719986389756
2.0,2006.0,2,40000000.0,120.0,3122.0,20188176.0,81612565.0,68000.0,7.3,184.0,71.48,193,0.0,1.5754794650600776,-0.3239499968824389,0.01552032671787149,0.32878302300720375,-0.2453762057935868,0.42101185099715716,1.1341291416540322
7.0,2002.0,3,30000000.0,99.0,2530.0,6485458.0,17322606.0,60000.0,5.5,177.0,48.9,193,0.0,0.11331583503140503,1.7588157935347861,0.8603770996631309,-0.6479805536497809,-0.6970816727573821,-0.5499446933808778,-0.3200606983337191
7.0,2018.0,4,2000000.0,93.0,1084.0,263797.0,13539710.0,83000.0,7.4,371.0,97.15,193,0.0,-0.4373419099751939,-0.750323928036031,-0.5788318762640089,-0.0924740768255684,-0.25308798135772387,-0.014436969383493467,0.27552049133702533
1.0,2005.0,3,65000000.0,97.0,3204.0,12804793.0,24409722.0,98000.0,4.7,200.0,15.03,193,0.0,0.3740783303122551,1.4636007571964182,-0.48485148273943873,-0.04093232573002804,1.1559145251633531,-0.2534357946879706,-0.1592029910961402
6.0,2023.0,2,200000000.0,102.0,4035.0,29602429.0,154426697.0,128000.0,7.0,307.0,70.8,193,0.0,2.740577214667617,-1.0296188212039084,-0.5460680075327093,0.22089151850208993,-0.1787133682304163,-0.3645113582320698,1.2042602563857379
10.0,2003.0,4,3000000.0,81.0,38.0,93356.0,1266955.0,97000.0,7.1,201.0,73.26,193,0.0,-0.46208536282114887,-0.5034951216371398,0.5546461335210443,0.12283334117559534,1.7183687134872168,-0.0724919543735926,0.7848414895851233
11.0,2003.0,2,33000000.0,97.0,3381.0,32100000.0,181096587.0,311000.0,7.1,241.0,82.76,193,0.0,1.7609342796411673,-0.47704402619488334,-0.6420303329390973,-0.5168400628601814,-0.5016859343072052,-0.5108008091083801,-0.1629091887601035
10.0,2007.0,3,55000000.0,114.0,2006.0,6153075.0,16383509.0,75000.0,6.8,200.0,36.75,100,0.0,-0.20685472295504118,-0.5164374941001237,0.14331616613833265,3.7027142737014715,-0.3586140496653784,1.5455488426974935,-1.5587332944882408
10.0,2005.0,3,54000000.0,123.0,2517.0,10618711.0,26850426.0,73000.0,6.3,213.0,30.95,193,0.0,-0.5740700962109744,-0.966916951456933,-0.8965539924580174,-0.10744388575941645,-0.46269438480216113,-0.4208358351637943,0.5479562459721136
4.0,2004.0,2,35000000.0,96.0,2149.0,6169030.0,22918387.0,75000.0,6.3,146.0,51.41,138,0.0,1.1634674562690457,-0.982757200478763,-0.5331254666585443,-0.6966842912723624,-0.31511738355467434,-0.4353226098858813,-0.5231596965144352
11.0,2016.0,4,9100000.0,130.0,209.0,50934.0,2341534.0,71000.0,7.1,283.0,90.75,19,0.0,-0.46208536282114887,-0.5034951216371398,0.5546461335210443,0.12283334117559534,1.7183687134872168,-0.0724919543735926,0.7848414895851233
8.0,2013.0,4,120000000.0,109.0,3284.0,29807393.0,93050117.0,472000.0,6.6,310.0,63.55,193,0.0,-0.5728680046347855,1.2619677032486696,0.18498259308045828,0.36020297629743003,-0.0872558570618807,-0.11647750278016115,1.2454586891151718
12.0,2002.0,4,4000000.0,90.0,869.0,6281415.0,17600423.0,79000.0,5.9,128.0,24.59,193,0.0,-0.46208536282114887,-0.5034951216371398,0.5546461335210443,0.12283334117559534,1.7183687134872168,-0.0724919543735926,0.7848414895851233
10.0,2006.0,3,12000000.0,108.0,2579.0,11407751.0,28444855.0,50000.0,5.6,116.0,23.31,193,0.0,-0.5610955222871157,-0.5935056976886213,-0.8166169061854496,-0.6580267582156701,-0.5119450732161068,-0.5614273605631865,-0.8401501524260917
11.0,2007.0,2,85000000.0,108.0,3730.0,34440317.0,127807262.0,218000.0,7.1,225.0,90.44,193,0.0,2.813628642549642,-0.8446928798929756,-0.57462640707706,-0.2852517250914837,-0.24305028719681038,-0.658781155496092,-0.10985983237312737
9.0,2012.0,4,15000000.0,109.0,2780.0,13152683.0,41003371.0,269000.0,7.6,220.0,82.14,193,0.0,-0.5590714235098588,0.7062104634911963,0.10854853081149458,0.3650666461382257,1.8962244560076709,-0.195482957844113,0.9959442028753638
1.0,2006.0,3,10000000.0,111.0,1163.0,4712000.0,11967000.0,55000.0,6.8,53.0,42.0,193,0.0,0.3410594715636121,0.08321310150624352,0.02049404474441494,2.5011748289007256,-0.47017216434342846,2.081832007858242,-0.5947302357013938
11.0,2013.0,3,110000000.0,114.0,3407.0,27017351.0,61737191.0,254000.0,6.6,265.0,60.38,193,0.0,0.06572733255263725,2.0309850529826226,-0.5024481756031202,-0.0695758477788115,-0.6876109875552007,-0.044363155337979916,-0.04287719986389756
2.0,2014.0,3,20000000.0,105.0,2896.0,13307125.0,23438250.0,48000.0,6.2,125.0,19.58,193,0.0,-0.48738902206658846,-0.8214649221656452,0.27028944736708976,0.14563655342265913,-0.5313610737419112,-0.3552250981371933,0.9551058643814341
3.0,2001.0,4,85000000.0,131.0,1724.0,13810266.0,51401758.0,278000.0,7.5,173.0,53.81,105,0.0,-0.49942935206875566,0.663729439400941,-0.4972158389920205,1.8349931580352603,-0.29274483860751294,-0.4944342525974563,0.1974270352533343
5.0,2002.0,3,38000000.0,115.0,2623.0,14009653.0,40007742.0,48000.0,5.8,158.0,21.81,193,0.0,-0.46208536282114887,-0.5034951216371398,0.5546461335210443,0.12283334117559534,1.7183687134872168,-0.0724919543735926,0.7848414895851233
9.0,2013.0,3,8000000.0,93.0,835.0,232800.0,17550872.0,66000.0,7.0,238.0,91.86,193,0.0,-0.5740700962109744,-0.966916951456933,-0.8965539924580174,-0.10744388575941645,-0.46269438480216113,-0.4208358351637943,0.5479562459721136
6.0,2015.0,4,30000000.0,104.0,3108.0,10283250.0,32363404.0,83000.0,6.5,253.0,32.95,193,0.0,-0.4373419099751939,-0.750323928036031,-0.5788318762640089,-0.0924740768255684,-0.25308798135772387,-0.014436969383493467,0.27552049133702533
4.0,2004.0,3,40000000.0,99.0,2445.0,6160886.0,13562325.0,32000.0,4.8,147.0,12.69,193,0.0,-0.4243673360513352,-0.3769126742677192,-0.4988947899914412,-0.643056949281822,-0.30233866977166957,-0.15502849478288563,-1.1125859070611799
5.0,2013.0,2,100000000.0,103.0,3894.0,33531068.0,107518682.0,110000.0,6.6,156.0,62.5,193,0.0,2.8799749882829313,0.9155430704049292,0.572337032049424,0.1805921991243903,0.09083140038077922,-0.1560842842950805,0.16197043505200553
1.0,2007.0,3,20000000.0,86.0,2840.0,18612544.0,39739367.0,110000.0,2.4,83.0,5.07,55,0.0,0.4676539039554777,0.1171734439874297,-0.513768901139349,-0.43943286866165315,-0.6288620208751983,-0.3605738782914234,-0.6191467042992832
12.0,2006.0,2,100000000.0,104.0,3030.0,23239907.0,75030163.0,131000.0,5.1,155.0,20.12,9,0.0,1.7860223949299179,1.2475397859854782,-0.2566094345864654,0.04421330772156833,-0.2567259520380763,0.02736213784120572,0.09031415155363255
3.0,2000.0,4,50000000.0,130.0,2848.0,28138465.0,125548685.0,222000.0,7.4,186.0,82.68,193,0.0,-0.42904644127831143,-0.34569449319421824,-0.056481543122276885,0.43049239656271066,-0.3114929639321147,1.8480036191326912,0.3127175782994346
10.0,2013.0,4,70000000.0,115.0,2883.0,9885732.0,25135965.0,258000.0,6.7,150.0,49.78,193,0.0,-0.5641613468898077,1.2411851928099789,0.22726698084277563,-0.03793320760175141,0.09755080037986551,-0.31144848567767297,-0.3264468137771602
1.0,2019.0,3,9000000.0,109.0,2717.0,18238172.0,57005601.0,142000.0,6.4,190.0,50.59,193,0.0,0.19999690917579094,1.9042678228260739,2.027220539488238,-0.3949001144677055,-0.7657483616971321,-0.4843339563542766,0.08708892007560139
3.0,2004.0,4,20000000.0,108.0,1357.0,8175198.0,34400301.0,11000000.0,8.3,298.0,91.59,193,0.0,-0.5844561902904135,-0.2744379836188071,-0.3451049090795936,0.04395968236878265,-0.8392538943536154,-0.11170129302586936,1.0463117321248236
2.0,2004.0,4,25000000.0,92.0,2544.0,6711384.0,17771387.0,223000.0,6.6,30.0,45.0,193,0.0,-0.4243673360513352,-0.3769126742677192,-0.4988947899914412,-0.643056949281822,-0.30233866977166957,-0.15502849478288563,-1.1125859070611799
6.0,2007.0,2,175000000.0,96.0,3636.0,31192615.0,100462298.0,155000.0,5.4,228.0,25.88,193,0.0,1.3001956425048262,-0.766164177057861,-0.2154033504645361,-0.6817144823385143,-0.10551098011023712,-0.02892374410558045,-0.7955954511495236
6.0,2007.0,3,30000000.0,117.0,979.0,3513000.0,12492481.0,14000.0,6.4,162.0,30.67,193,0.0,-0.5887241064692944,-0.6686317478258097,-0.38275760758984406,0.19640637092585472,-0.6051965484979235,-0.16608075052398893,0.8625126276306974
9.0,2015.0,3,65000000.0,121.0,3009.0,7222035.0,43482270.0,233000.0,7.1,275.0,71.72,192,0.0,0.04328038151365783,1.4798313445362363,0.046978976563213586,0.9116101099696912,0.04433011916265189,1.3613503443755999,1.1445507976792024
12.0,2009.0,3,20000000.0,100.0,2133.0,3852068.0,9208876.0,64000.0,7.1,169.0,47.0,193,0.0,0.14547090313860767,0.053674449878971985,-0.17394035767638855,0.3912204082718838,-0.5821586958060171,0.16483991603381304,0.9503273807499408
5.0,2017.0,3,10000000.0,96.0,2801.0,11727390.0,34121140.0,43000.0,6.3,24.0,52.0,193,0.0,-0.5887241064692944,-0.6686317478258097,-0.38275760758984406,0.19640637092585472,-0.6051965484979235,-0.16608075052398893,0.8625126276306974
5.0,2017.0,3,10000000.0,96.0,2801.0,11727390.0,34121140.0,43000.0,6.3,146.0,45.32,193,0.0,-0.5887241064692944,-0.6686317478258097,-0.38275760758984406,0.19640637092585472,-0.6051965484979235,-0.16608075052398893,0.8625126276306974
4.0,2013.0,4,17000000.0,91.0,3025.0,25775847.0,54239856.0,198000.0,6.5,243.0,62.06,193,1.0,-0.3779329141977652,-0.1626186047715481,1.233060266335563,-0.6728013218144181,-0.9613495736922191,0.13708420851789951,-1.0211366405490296
6.0,2001.0,3,80000000.0,101.0,2613.0,13408351.0,38345494.0,136000.0,6.1,172.0,43.26,193,0.0,-0.4200994198724543,0.01728108993928351,-0.46124209148119083,-0.7955036378388941,-0.5363960156273615,-0.10064903728476608,-0.9287868025670536
3.0,2001.0,4,50000000.0,135.0,2830.0,18485586.0,51758599.0,37000.0,5.6,75.0,33.72,193,0.0,-0.5460968495860001,1.079621717259508,0.1884856170840623,-0.18551622631802794,1.8469737675937252,-0.3360744832435052,-0.3921621955228414
