movie_name,month,year,budget,runtime,genres,mpaa,screens,opening_week,domestic_box_office,international_box_office,worldwide_box_office,country
Once I Was a Beehive,8,2015,None,119,Comedy Drama Family,PG,32,48409,732655,None,732655,
